Iiska mekestaaghhaaguq.
qikmighllagmeng	qikmigh-––i[N→V]-@₁~:(u)n[V→N]-–ghllag[N→N][N][Rel][4DuPoss][PlPosd]
qikmighllagmeng	qikmigh-––i[N→V]-@₁~:(u)n[V→N]-–ghllag[N→N][N][Rel][4DuPoss][SgPosd]
qikmighllagmeng	qikmigh-––i[N→V]-@₁~:(u)n[V→N]-–ghllag[N→N][N][Rel][4PlPoss][PlPosd]
qikmighllagmeng	qikmigh-––i[N→V]-@₁~:(u)n[V→N]-–ghllag[N→N][N][Rel][4PlPoss][SgPosd]
qikmighllagmeng	qikmigh-–ghllag[N→N][N][Abl_Mod][Unpd][Sg]
qikmighllagmeng	qikmigh-–ghllag[N→N][N][Rel][4DuPoss][PlPosd]
qikmighllagmeng	qikmigh-–ghllag[N→N][N][Rel][4DuPoss][SgPosd]
qikmighllagmeng	qikmigh-–ghllag[N→N][N][Rel][4PlPoss][PlPosd]
qikmighllagmeng	qikmigh-–ghllag[N→N][N][Rel][4PlPoss][SgPosd]

------------------------
Aawhllaget kuuvut.

kuuvut	kuuve[V][Intr][Ind][3Pl]

------------------------
Yaywaali iiggeghllalguuq.

yaywaali	yaywaali[N][Abs][Unpd][Sg]
yaywaali	yaywaale-––i[N→V][V][Intr][Opt][PRS][2Sg]

iiggeghllalguuq	iigge-–ghllag[N→N]-–leg[N→N]-~:(ng₁)u[N→V][V][Intr][Ind][3Sg]
iiggeghllalguuq	iigge-–ghllag[N→N]-–lgu[N→V][V][Intr][Ind][3Sg]
iiggeghllalguuq	iigge-–ghllak[N→N]-–leg[N→N]-~:(ng₁)u[N→V][V][Intr][Ind][3Sg]
iiggeghllalguuq	iigge-–ghllak[N→N]-–lgu[N→V][V][Intr][Ind][3Sg]

------------------------
Qikmiiguq.

qikmiiguq	qikmigh-––ii[N→V][V][Intr][Ind][3Sg]
qikmiiguq	qikmigh-––igh[N→V]-~:(ng₁)u[V→V][V][Intr][Ind][3Sg]
qikmiiguq	qikmigh-~:(ng₁)u[N→V][V][Intr][Ind][3Sg]

------------------------
Ungaziq nunanguuq.

ungaziq	Ungazigh[N][Abs][Unpd][Sg]

nunanguuq	ne-te[N→V]-@₁~:(u)n[V→N]-agh[N→V]-–ngu[V→V][V][Intr][Ind][3Sg]
nunanguuq	nuna-~:(ng₁)u[N→V][V][Intr][Ind][3Sg]
nunanguuq	nuna-–ngu[N→V][V][Intr][Ind][3Sg]

------------------------
Kaamgegken taakuk.

kaamgegken	kameg[N][Abs][2SgPoss][DuPosd]

taakuk	taake[V][Intr][Ind][3Du]

------------------------
Sikigllaget tagiit riigtemeng.

sikigllaget	sikig-–ghllag[N→N][N][Abs][Unpd][Pl]
sikigllaget	sikig-–ghllag[N→N][N][Rel][Unpd][Pl]

tagiit	tagi[V][Intr][Intrg][3Pl]
tagiit	tagi[V][Intr][Ind][3Pl]
tagiit	tagi[V][Trns][Ind][3Du][3Sg]
tagiit	tagi[V][Trns][Ind][3Pl][3Pl]
tagiit	tagi[V][Trns][Ind][3Pl][3Sg]

riigtemeng	riigte[N][Abl_Mod][Unpd][Sg]
riigtemeng	riigte[N][Rel][4DuPoss][PlPosd]
riigtemeng	riigte[N][Rel][4DuPoss][SgPosd]
riigtemeng	riigte[N][Rel][4PlPoss][PlPosd]
riigtemeng	riigte[N][Rel][4PlPoss][SgPosd]

------------------------
Ukaziq neghtuq vegmeng.

ukaziq	ukazigh[N][Abs][Unpd][Sg]

neghtuq	ne-–ghte[N→V][V][Intr][Ind][3Sg]
neghtuq	negh-–ghte[V→V][V][Intr][Ind][3Sg]
neghtuq	negh[V][Intr][Ind][3Sg]
neghtuq	negh-te[V→V][V][Intr][Ind][3Sg]

vegmeng	veg[N][Abl_Mod][Unpd][Sg]
vegmeng	veg[N][Rel][4DuPoss][PlPosd]
vegmeng	veg[N][Rel][4DuPoss][SgPosd]
vegmeng	veg[N][Rel][4PlPoss][PlPosd]
vegmeng	veg[N][Rel][4PlPoss][SgPosd]

------------------------
Aqelqat laluramkenguut.

aqelqat	aqelqagh[N][Abs][Unpd][Pl]
aqelqat	aqelqagh[N][Rel][Unpd][Pl]

laluramkenguut	Laluramke-~:(ng₁)u[N→V][V][Intr][Ind][3Pl]
laluramkenguut	Laluramke-–ngu[N→V][V][Intr][Ind][3Pl]

------------------------
Yugllak uginguuq.

yugllak	yug-–ghllag[N→N][N][Abs][Unpd][Sg]
yugllak	yug-–ghllak[N→N][N][Abs][Unpd][Sg]
yugllak	yu(u)g-–ghllag[N→N][N][Abs][Unpd][Sg]
yugllak	yu(u)g-–ghllak[N→N][N][Abs][Unpd][Sg]

uginguuq	ugi-~:(ng₁)u[N→V][V][Intr][Ind][3Sg]
uginguuq	ugi-–ngu[N→V][V][Intr][Ind][3Sg]

------------------------
Ighneghten aghulaqut naayvaghllagmeng.

ighneghten	ighnegh-–ghte[N→V][V][Intr][Opt][PRS][2Sg]
ighneghten	ighnegh[N][Abs][2SgPoss][PlPosd]
ighneghten	ighnegh-te[N→V][V][Intr][Opt][PRS][2Sg]
ighneghten	ighnegh[N][Abs][2SgPoss][PlPosd]

aghulaqut	aghulaqe[V][Intr][Ind][3Pl]
aghulaqut	aghula-qe[N→V][V][Intr][Ind][3Pl]

naayvaghllagmeng	Naayvagh-–ghllag[N→N][N][Abl_Mod][Unpd][Sg]
naayvaghllagmeng	Naayvagh-–ghllag[N→N][N][Rel][4DuPoss][PlPosd]
naayvaghllagmeng	Naayvagh-–ghllag[N→N][N][Rel][4DuPoss][SgPosd]
naayvaghllagmeng	Naayvagh-–ghllag[N→N][N][Rel][4PlPoss][PlPosd]
naayvaghllagmeng	Naayvagh-–ghllag[N→N][N][Rel][4PlPoss][SgPosd]
naayvaghllagmeng	Naayvaghllag[N][Abl_Mod][Unpd][Sg]
naayvaghllagmeng	Naayvaghllag[N][Rel][4DuPoss][PlPosd]
naayvaghllagmeng	Naayvaghllag[N][Rel][4DuPoss][SgPosd]
naayvaghllagmeng	Naayvaghllag[N][Rel][4PlPoss][PlPosd]
naayvaghllagmeng	Naayvaghllag[N][Rel][4PlPoss][SgPosd]
naayvaghllagmeng	naayvagh-–ghllag[N→N][N][Abl_Mod][Unpd][Sg]
naayvaghllagmeng	naayvagh-–ghllag[N→N][N][Rel][4DuPoss][PlPosd]
naayvaghllagmeng	naayvagh-–ghllag[N→N][N][Rel][4DuPoss][SgPosd]
naayvaghllagmeng	naayvagh-–ghllag[N→N][N][Rel][4PlPoss][PlPosd]
naayvaghllagmeng	naayvagh-–ghllag[N→N][N][Rel][4PlPoss][SgPosd]

------------------------
